title,isbn10,isbn13,vendor_buy,description,purchase_cost,processing_cost,net_buying_cost,url_buy
Intermediate Irish: A Grammar and Workbook (Grammar Workbooks),0415410428,9780415410427,N/A,N/A,N/A,N/A,N/A,N/A
Framing Languages and Literacies: Socially Situated Views and Perspectives,0415810566,9780415810562,Amazon.com,"Softcover, ISBN 9780415810562Publisher: Routledge, 2013240 pages. Used - Acceptable, Usually ships in 1-2 business days, A readable copy. All pages are intact, and the cover is intact. Pages can include considerable notes-in pen or highlighter-but the notes cannot obscure the text. At ThriftBooks, our motto is: Read More, Spend Less.",28.97,2,30.97,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=gQml,1upMIYh7JBm5LoSW0WH3SE_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0415810566%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=UBsD0B39F5yudHPpYcEs"
An Introduction to Koranic and Classical Arabic: An Elementary Grammar of the Language Key to Exercise (English and Arabic Edition),0936347511,9780936347516,N/A,N/A,N/A,N/A,N/A,N/A
Basic Chinese: A Grammar and Workbook (Grammar Workbooks),0415472156,9780415472159,Amazon.com,"Softcover, ISBN 9780415472159Publisher: Routledge, 2009384 pages. Used - Good, Usually ships in 24 hours, Item may show signs of shelf wear. Pages may include limited notes and highlighting. May not include supplemental or companion materials if applicable. Access codes may or may not work. Connecting readers since 1972. Customer service is our top priority.",37.08,2,39.08,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=IVPJbjCNSz1AL0bSum8qlIO32ng_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0415472156%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=MOF8ApKGWlbsbfUWVx5e
Exploring the German Language,0521692997,9780521692991,N/A,N/A,N/A,N/A,N/A,N/A
Intermediate German: A Grammar and Workbook (Grammar Workbooks) (English and German Edition),0415284074,9780415284073,N/A,N/A,N/A,N/A,N/A,N/A
Danish: A Comprehensive Grammar (Routledge Comprehensive Grammars) (English and Danish Edition),0415082064,9780415082068,N/A,N/A,N/A,N/A,N/A,N/A
Living Spanish: A Grammar-Based Course,1444153943,9781444153941,N/A,N/A,N/A,N/A,N/A,N/A
Contemporary Hebrew 1 (English and Hebrew Edition),087441251X,9780874412512,N/A,N/A,N/A,N/A,N/A,N/A
Sanskrit: A Complete Course for Beginners (Teach Yourself Books),0844238252,9780844238258,N/A,N/A,N/A,N/A,N/A,N/A
Anything Goes: An Advanced Reader of Modern Chinese - Revised Edition (The Princeton Language Program: Modern Chinese),0691153116,9780691153117,Amazon.com,"Softcover, ISBN 9780691153117Publisher: Princeton University Press, 2011456 pages. Used - Acceptable, Usually ships in 1-2 business days, As this is a used item, it is unlikely to come with any accessories or working codes. May be an ex-library book. Will be in listed condition or better.",31.8,2,33.8,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=yEr81L,zn7yJG2WzdjlRv2W2MIA_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0691153116%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=Dr9vrdn5EOOYa47TXGUs"
Learning and Teaching English (Professional/Academic),0194422771,9780194422772,N/A,N/A,N/A,N/A,N/A,N/A
Introductory Foods: A Laboratory Manual (6th Edition),0023841427,9780023841422,N/A,N/A,N/A,N/A,N/A,N/A
REALIDADES 2014 LEVELED VOCABULARY AND GRAMMAR WORKBOOK LEVEL B,0133225704,9780133225709,Amazon.com,"Softcover, ISBN 9780133225709Publisher: PRENTICE HALL, 2012256 pages. Used - Acceptable, Usually ships in 1-2 business days, The book has wear in the corners and edges. In the text block, it has stains and scratches. Some pages have answers.",30.07,2,32.07,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=MWP1DomDguK2XpTUG.1tBYaBxCo_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0133225704%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=Vk1.IfKJoZKwLejM1gWl
Cambridge English Skills Real Listening and Speaking 1 with Answers and Audio CD,0521701988,9780521701983,N/A,N/A,N/A,N/A,N/A,N/A
Teaching English as an International Language: Rethinking Goals and Approaches (Oxford Handbooks for Language Teachers Series),0194373649,9780194373647,Amazon.com,"Softcover, ISBN 9780194373647Publisher: Oxford University Press, 2002160 pages. Used - Like New, Usually ships in 2-3 business days, The book has been read, but looks new. The book cover has no visible wear, and the dust jacket is included if applicable. No missing or damaged pages, no tears, possible very minimal creasing, no underlining or highlighting of text, and no writing in the margins.",23.44,2,25.44,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=HqVJQmmoSYrx,DlHSl5D0kxP7IM_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0194373649%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=1cvxS345SvZkc9ioYL15"
Academic Encounters Level 4 Student's Book Listening and Speaking with DVD: Human Behavior (Academic Encounters. Human Behavior),110760298X,9781107602984,N/A,N/A,N/A,N/A,N/A,N/A
Everyday Hebrew (Book only),0844284882,9780844284880,N/A,N/A,N/A,N/A,N/A,N/A
500 French Verbs For Dummies,1118516028,9781118516027,Amazon.com,"Softcover, ISBN 9781118516027Publisher: For Dummies, 2013592 pages. Used - Acceptable, Usually ships in 1-2 business days, PLEASE READ!!! Book only. CD missing. Clean text. Cover and some page small corner bends. Good binding. PLEASE only purchase if this description is acceptable to you.",14.97,2,16.97,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=g114ftKVwzLi8kZYb6SVh,L65G4_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1118516028%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=S8k0BinvkXvqM4fk7ndu"
Market Leader 5 Advanced Coursebook with Self-Study CD-ROM and Audio CD (3rd Edition),1408237032,9781408237038,N/A,N/A,N/A,N/A,N/A,N/A
Voces de Hispanoamerica (World Languages),1111837929,9781111837921,N/A,N/A,N/A,N/A,N/A,N/A
El cronómetro / The timer: Manual de preparación del DELE. Nivel B2 / Diploma of Spanish as a Foreign Language Preparation Manual. Level B2 (Cronometro) (Spanish Edition),8498485487,9788498485486,N/A,N/A,N/A,N/A,N/A,N/A
"Grammaire En Dialogues, Niveau Debutant (French Edition)",2090352175,0002090352175,N/A,N/A,N/A,N/A,N/A,N/A
A New Arabic Grammar of the Written Language,085331585X,9780853315858,N/A,N/A,N/A,N/A,N/A,N/A
Jenney's Second Year Latin,0205087264,9780205087266,N/A,N/A,N/A,N/A,N/A,N/A
How to Tell the Difference between Japanese Particles: Comparisons and Exercises,1568364792,9781568364797,Amazon.com,"Softcover, ISBN 9781568364797Publisher: Kodansha International, 2012200 pages. Used - Like New, Usually ships in 1-2 business days, Unread copy in perfect condition.",16.91,2,18.91,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=PE8EkSzWj71mJIQxabwlNcmBFqE_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1568364792%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=7R4BbC4hhHv26EkgGoQm
The Sounds of Spanish with Audio CD,0521545382,9780521545389,N/A,N/A,N/A,N/A,N/A,N/A
Grammar to Go 2: English Grammar Practice (Student Book with Answer Key),0131182846,9780131182844,N/A,N/A,N/A,N/A,N/A,N/A
Japanese For Young People II: Student Book (Japanese for Young People Series),1568364598,9781568364599,N/A,N/A,N/A,N/A,N/A,N/A
See It and Say It in Italian,0451168216,9780451168214,N/A,N/A,N/A,N/A,N/A,N/A
Downtown 1: English for Work and Life (Downtown: English for Work and Life),0838443745,9780838443743,N/A,N/A,N/A,N/A,N/A,N/A
En Breve: A Concise Review of Spanish Grammar (World Languages),0030329337,9780030329333,Amazon.com,"Softcover, ISBN 9780030329333Publisher: Heinle, 2001352 pages. Used - Good, Usually ships in 1-2 business days, Item in good condition. Textbooks may not include supplemental items i.e. CDs, access codes etc...",5.26,2,7.26,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=.z36QI2oIu.3IpFlJvY,5FWnAjM_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0030329337%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=TBf3TI48.VCIyyYu88.J"
Aeneid 1–6 (The Focus Vergil Aeneid Commentaries) (Latin and English Edition),1585102148,9781585102143,N/A,N/A,N/A,N/A,N/A,N/A
Thinking Italian Translation: A Course in Translation Method: Italian to English (Thinking Translation),0415206812,9780415206815,N/A,N/A,N/A,N/A,N/A,N/A
An Introduction to Modern Japanese: Book 1,052154887X,9780521548878,N/A,N/A,N/A,N/A,N/A,N/A
Super Minds Level 1 Student's Book with DVD-ROM,0521148553,9780521148559,Amazon.com,"ISBN 9780521148559Publisher: Cambridge University Press, 2012130 pages. Used - Like New, Usually ships in 6-10 business days",24.95,2,26.95,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=stOHZFeQlNICfZFC28ZGEOJKhbY_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0521148553%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=bDssInTtHkrkrRljvb1z
Workbook/Laboratory Manual for ¡Avance!,0077412788,9780077412784,N/A,N/A,N/A,N/A,N/A,N/A
New American Streamline Departures - Beginner: Departures Student Book,0194348253,9780194348256,Amazon.com,"Softcover, ISBN 9780194348256Publisher: Oxford University Press, 1994110 pages. Used - Good, Usually ships in 24 hours, Ships directly from online! Pages and cover are intact and not marred by notes or highlighting.. Shipped from Amazon. FREE Two-Day Shipping with Amazon Prime.",29.99,2,31.99,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=lt49SqAUKEDTGHIU4,Tfe8n4mAY_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0194348253%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=7Aq_U_OLKbqzgER3LlQN"
"Cultural Chinese: Readings in Art, Literature, and History (Chinese Edition)",1589018826,9781589018822,Amazon.com,"Softcover, ISBN 9781589018822Publisher: Georgetown University Press, 2012272 pages. Used - Like New, Usually ships in 4-5 business days, Unread copy in mint condition",37.52,2,39.52,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=BXtAytW8ISbSLvlsxRDscbIQMD4_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1589018826%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=SXEeA0hhensFKVTI6iqE
Teach Yourself Mandarin Chinese Complete Course Package (Book + 2CDs) (Teach Yourself . . . Complete Courses),0071430334,0639785386582,N/A,N/A,N/A,N/A,N/A,N/A
Intermediate Russian: A Grammar and Workbook (Grammar Workbooks),0415698243,9780415698245,N/A,N/A,N/A,N/A,N/A,N/A
"Fifty-Fifty, Book 2: A Speaking and Listening Course, 3rd Edition",9620056663,9789620056666,N/A,N/A,N/A,N/A,N/A,N/A
"Workbook with Lab Manual for Rodriguez/Samaniego/Blommers' Dimelo tu!: A Complete Course, 6th",1428263071,9781428263079,N/A,N/A,N/A,N/A,N/A,N/A
Complete Advanced Workbook without Answers with Audio CD,1107631483,9781107631489,N/A,N/A,N/A,N/A,N/A,N/A
Word by Word Picture Dictionary English/Spanish Edition (2nd Edition),0131916262,9780131916265,N/A,N/A,N/A,N/A,N/A,N/A
Compact Preliminary for Schools Workbook without Answers with Audio CD,110763539X,9781107635395,N/A,N/A,N/A,N/A,N/A,N/A
Greek Today Workbook,1584653957,9781584653950,Amazon.com,"Softcover, ISBN 9781584653950Publisher: Dartmouth, 2004208 pages. Used - Good, Usually ships in 1-2 business days, A copy that has been read, but remains in clean condition. All pages are intact, and the cover is intact. The spine may show signs of wear. Pages can include limited notes and highlighting, and the copy can include previous owner inscriptions. The dust jacket is missing. At ThriftBooks, our motto is: Read More, Spend Less.",29.18,2,31.18,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=J2eB,ODqg9mvNVW5uHFRm,rvuq8_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1584653957%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=kbPiYBY3ZHHj6fUZfAI4"
"Clear Grammar 2, 2nd Edition: Keys to Grammar for English Language Learners",0472032429,9780472032426,N/A,N/A,N/A,N/A,N/A,N/A
Writers at Work: From Sentence to Paragraph Student's Book,0521120306,9780521120302,N/A,N/A,N/A,N/A,N/A,N/A
"For Your Information: Reading and Vocabulary Skills, No. 3, 2nd Edition",0132380080,9780132380089,Amazon.com,"Softcover, ISBN 9780132380089Publisher: Pearson Education ESL, 2007240 pages. Used - Acceptable, Usually ships in 24 hours, **Some liquid damage.** (0) BOOK ALONE! CD/access code/additional pieces NOT included! *WRITING/HIGHLIGHTING/UNDERLINI- NG THROUGHOUT. Tape to cover/binding. Worn corners, curling, scratches, dents, & tears all over. Page edge shows some dirt & wear. USED publisher/misc. stickers all over. *Ships out same/next business day with delivery confirmation tracking status via USPS/UPS. ETA: 8-business days/less average from ship date.",13.99,2,15.99,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=v3SrrYmSM8GXkdR69JCXzvFgUQI_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0132380080%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=yDg7e99Mxtv4uEH4.PJ.
Modern Mandarin Chinese Grammar Workbook (Volume 1),0415834880,9780415834889,N/A,N/A,N/A,N/A,N/A,N/A
Key To Yiddish (Yiddish and English Edition),1461170028,9781461170020,N/A,N/A,N/A,N/A,N/A,N/A
Beginning Creek: Mvskoke Emponvkv,0806135832,9780806135830,N/A,N/A,N/A,N/A,N/A,N/A
The Oxford Picture Dictionary: English-Spanish Edition (The Oxford Picture Dictionary Program) (English and Spanish Edition),0194351882,9780194351881,N/A,N/A,N/A,N/A,N/A,N/A
El español y su sintaxis: Segunda edición (American University Studies) (Spanish Edition),1433108518,9781433108518,N/A,N/A,N/A,N/A,N/A,N/A
"Ouvertures, Workbook/Lab Manual: Cours Intermediaire de Francais",0471478652,9780471478652,N/A,N/A,N/A,N/A,N/A,N/A
Twain's A Connecticut Yankee In King Arthur's Court (Cliffs Notes),0822003244,0049086003246,N/A,N/A,N/A,N/A,N/A,N/A
Turkish: An Essential Grammar (Routledge Essential Grammars),041546269X,9780415462693,Amazon.com,"Softcover, ISBN 9780415462693Publisher: Routledge, 2010368 pages. Used - Good, Usually ships in 24 hours, good condition. No writing, no underlining, no highlighting.. Shipped from Amazon. FREE Two-Day Shipping with Amazon Prime.",34.0,2,36.0,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=B.bjAYBGPng9mbR.,VwH0aIScAg_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F041546269X%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=Phr5SVxd4C_4AUY4PDFq"
Everyday Idioms 1: For Reference and Practice (Everyday Idioms for Reference & Practice) (bk. 1),0201834081,9780201834086,Amazon.com,"Softcover, ISBN 9780201834086Publisher: Pearson Education ESL, 1996184 pages. Used - Good, Usually ships in 1-2 business days, Item in good condition. Textbooks may not include supplemental items i.e. CDs, access codes etc...",10.27,2,12.27,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=lwnkgMNt1ZiKVv1IhI0klD9RMtY_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0201834081%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=bDi9rjxeMUvt_p1hXT1Q
Word by Word Picture Dictionary English/Arabic Edition (2nd Edition),0131935399,9780131935396,N/A,N/A,N/A,N/A,N/A,N/A
Speaking of Values 2: Coversation and Listening,013182547X,9780131825475,N/A,N/A,N/A,N/A,N/A,N/A
Longman Academic Writing Series 1: Sentences to Paragraphs (2nd Edition),0132679388,9780132679381,N/A,N/A,N/A,N/A,N/A,N/A
CliffsQuickReview Algebra II,0822053039,9780822053033,N/A,N/A,N/A,N/A,N/A,N/A
NBDHE Secrets Study Guide: NBDHE Test Review for the National Board Dental Hygiene Exam,1610722043,9781610722049,N/A,N/A,N/A,N/A,N/A,N/A
Read This! Level 2 Student's Book: Fascinating Stories from the Content Areas,0521747899,9780521747899,Amazon.com,"Softcover, ISBN 9780521747899Publisher: Cambridge University Press, 2010136 pages. Used - Good, Usually ships in 24 hours, Expedited Shipping Available! Ships within 48 hours! We pull the best copies first. May or may not contain CD's, access codes and other supplementary materials. May contain writing and/or highlights.",29.91,2,31.91,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=WO1QBdM8HOb0fXpkhfmVaJj1PhM_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0521747899%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=z3lyZDU1VZ47ZTJgke_d
Lughatuna al-Fusha: A New Course in Modern Standard Arabic: Book One (Arabic Edition),9774163524,9789774163524,N/A,N/A,N/A,N/A,N/A,N/A
The New Oxford Picture Dictionary (English/Vietnamese Edition) (English and Vietnamese Edition),0194343588,9780194343589,Amazon.com,"Softcover, ISBN 9780194343589Publisher: Oxford University Press, 1990152 pages. Used - Good, Usually ships in 1-2 business days, Good Condition; may contain minimal marking or notes to text; wear to cover.",25.97,2,27.97,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=VyqeeMJ4EX6iW6TxDmM69jh,VE8_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0194343588%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=fMvUD8ERS0llGowRANun"
"Camino oral: Fonetica, fonologia y practica de los sonidos del espanol + Student Audio CD Program",007235559X,9780072355598,N/A,N/A,N/A,N/A,N/A,N/A
Turkish Grammar,0198700369,9780198700364,N/A,N/A,N/A,N/A,N/A,N/A
"Persian: Here and Now Book II, Intermediate Persian (Persian Edition)",1933823704,9781933823706,Amazon.com,"Softcover, ISBN 9781933823706Publisher: Mage Publishers, 2014370 pages. Used - Acceptable, Usually ships in 1-2 business days, WRINKLE. There is a lot of wrinkle and very faint stain to bottom 2"" of pages throughout. All pages turn freely and some are crispy. Almost no marking and softcover shiny. Book 2 only, NO other items. or15725",50.43,2,52.43,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=YuMSdrR5kfo8VZOnhSTUdbHgdfo_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1933823704%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=om._aapASpRteOIVYW4M
La France contemporaine à travers ses films (French Edition),158510373X,9781585103737,N/A,N/A,N/A,N/A,N/A,N/A
"Rumbos: Curso Intermedio de Espanol, 2nd Edition (Rumbos Series)",1428262261,9781428262263,N/A,N/A,N/A,N/A,N/A,N/A
Take Care: Communicating in English with U.S. Health Care Workers,0472034405,9780472034406,N/A,N/A,N/A,N/A,N/A,N/A
"Learn to Read Chinese Fast! Simplified Characters: Master 2,197 Characters in No Time (An EZChinesey Guide)",0982232446,9780982232446,N/A,N/A,N/A,N/A,N/A,N/A
Academic Encounters Level 4 Student's Book Reading and Writing: Human Behavior,1107602971,9781107602977,N/A,N/A,N/A,N/A,N/A,N/A
Kallimni ‘Arabi Mazboot: An Early Advanced Course in Spoken Egyptian Arabic 4 (Arabic Edition),9774162234,9789774162237,N/A,N/A,N/A,N/A,N/A,N/A
From Reading to Writing 4,0131588672,9780131588677,N/A,N/A,N/A,N/A,N/A,N/A
The New Oxford Picture Dictionary (English-Spanish Edition),0194343553,9780194343558,N/A,N/A,N/A,N/A,N/A,N/A
Classical Japanese: A Grammar,0231135246,9780231135245,N/A,N/A,N/A,N/A,N/A,N/A
Raise the Issues: An Integrated Approach to Critical Thinking (3rd Edition),0137007302,9780137007301,N/A,N/A,N/A,N/A,N/A,N/A
INGLES en 10 minutos al dia con CD-ROM (Spanish Edition),1931873054,9781931873055,Amazon.com,"Softcover, ISBN 9781931873055Publisher: Bilingual Books, Inc., 2007132 pages. Used - Acceptable, Usually ships in 1-2 business days, PLEASE READ THE FULL DESCRIPTION **USED ACCEPTABLE** This book has been read and may show wear to the cover and or pages. The CD is not included with this book. All products are inspected and quality guaranteed. Fast Shipping - Safe and Secure Bubble Mailer!",11.75,2,13.75,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=,hVT,q9umCsHx3LYxJR6,.MWgYc_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1931873054%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=Nfj32akoKG6Ygt4FZRmH"
The Cambridge Guide to Second Language Assessment,1107677076,9781107677074,N/A,N/A,N/A,N/A,N/A,N/A
Spanish for Gringos with Compact Discs,0764176781,9780764176784,Amazon.com,"ISBN 9780764176784Publisher: Barron's Educational Series, 2003192 pages. Used - Acceptable, Usually ships in 1-2 business days, As this is a used item, it is unlikely to come with any accessories or working codes. May be an ex-library book. Will be in listed condition or better.",616.16,2,618.16,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=1vvR4qxk0O8IbRz6Yu1l2Tg7.js_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0764176781%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=HiQqZOsTgCCYMcOjuiVj
A vous d'ecrire: Atelier de francais (Student Edition),0070442428,9780070442429,N/A,N/A,N/A,N/A,N/A,N/A
MyLab Spanish with Pearson eText -- Access Card -- for Atando cabos: Curso intermedio de español (multi semester access) (4th Edition),0205978681,9780205978687,N/A,N/A,N/A,N/A,N/A,N/A
Dari Grammar and Phrase Book,1450099300,9781450099301,N/A,N/A,N/A,N/A,N/A,N/A
Value Pack: Focus on Grammar 3 Student Book with MyEnglishLab and Workbook (4th Edition),0132862301,9780132862301,Amazon.com,"Softcover, ISBN 9780132862301Publisher: Pearson Education ESL, 2012462 pages. Used - Acceptable, Usually ships in 1-2 business days, As this is a used item, it is unlikely to come with any accessories or working codes. May be an ex-library book. Will be in listed condition or better.",28.72,2,30.72,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=x4hS0VtgJ64t0IVEy,decciqbfI_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0132862301%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=OJ5ChmF5QSo92S8wgkwM"
"SAM for Moeller/Berger/Hoecherl-Alden/Howes/Huth/Adolph's Deutsch heute, Enhanced, 10th",1305078780,9781305078789,Amazon.com,"Softcover, ISBN 9781305078789Publisher: Cengage Learning, 2015256 pages. Used - Very Good, Usually ships in 1-2 business days",33.31,2,35.31,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=u5.rYDI4QJAX79JT0itiANwbTr4_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1305078780%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=sklKeaHY6P4E6gpoMgcx
Kaplan SAT Subject Test Spanish 2013-2014 (Kaplan Test Prep),1609785886,9781609785888,Amazon.com,"Softcover, ISBN 9781609785888Publisher: Kaplan Publishing, 2014420 pages. Used - Acceptable, Usually ships in 1-2 business days, A readable copy. All pages are intact, and the cover is intact. Pages can include considerable notes-in pen or highlighter-but the notes cannot obscure the text. An ex-library book and may have standard library stamps and/or stickers. At ThriftBooks, our motto is: Read More, Spend Less.",25.59,2,27.59,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=Bo1Ud73pACAutDTp6JTBUi88.lo_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1609785886%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=5e7QRPwIe600.1sSMHqc
"Burmese (Myanmar): An Introduction to the Spoken Language, Book 1 (Southeast Asian Language Text)",0875806422,9780875806426,Amazon.com,"Softcover, ISBN 9780875806426Publisher: Northern Illinois University Press, 2010302 pages. Used - Acceptable, Usually ships in 24 hours, Readable copy. All pages are intact and readable but expect worn edges, creases, water damage, loose binding, extensive markings on the pages, or general damage. There is no online condition below acceptable. Returns are easy and welcome if this item is not as expected!. Shipped from Amazon. FREE Two-Day Shipping with Amazon Prime.",41.95,2,43.95,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=hQF9IhKb.G1k,8J34DoV5AfkgyI_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0875806422%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=t76XU9_ELbq_xOY43x4o"
Beginner's Yoruba (Hippocrene Beginner's Series),0781810698,9780781810692,N/A,N/A,N/A,N/A,N/A,N/A
Dutch: An Essential Grammar (Routledge Essential Grammars),113895540X,9781138955400,N/A,N/A,N/A,N/A,N/A,N/A
