title,isbn10,isbn13,vendor_buy,description,purchase_cost,processing_cost,net_buying_cost,url_buy
Appreciative Inquiry: Foundations in Positive Organization Development,1588744728,9781588744722,N/A,N/A,N/A,N/A,N/A,N/A
World of Chemistry,0618562753,9780618562756,Amazon.com,"Hardcover, ISBN 9780618562756Publisher: McDougal Littell/Houghton Mifflin, 2005816 pages. Used - Acceptable, Usually ships in 24 hours. Shipped from Amazon. FREE Two-Day Shipping with Amazon Prime. Not a Prime member? Get a 30-day Amazon Prime free trial which includes FREE Prime Video, Prime Music and Kindle Lending Library.",23.0,2,25.0,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=bkYg7Njkh2AndbzQaY9ghyG5ucU_1497963026_1:1:1&bs=amazon_com_prime&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0618562753%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=J6aAFn6sEGETZE.NYoIg
Rock and Roll: Its History and Stylistic Development (7th Edition),0205246974,9780205246977,Amazon.com,"Softcover, ISBN 9780205246977Publisher: Pearson, 2012456 pages. Used - Acceptable, Usually ships in 1-2 business days, Book has some writing and highlighting. Cover, edges, and some pages has markings/dirt and creases.",78.98,2,80.98,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=sfwOwX0MtshUkLuKd8MvgsXnnYY_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0205246974%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=8EuA4TdFLaBmDCzGN9PW
The Professional Chef,0470421355,0884713890789,N/A,N/A,N/A,N/A,N/A,N/A
El mismo mar de todos los veranos (Compactos Anagrama) (Spanish Edition),8433920197,9788433920195,N/A,N/A,N/A,N/A,N/A,N/A
Architecture since 1400,0816673977,9780816673971,Amazon.com,"Softcover, ISBN 9780816673971Publisher: Univ Of Minnesota Press, 2014512 pages. Used - Very Good, Usually ships in 24 hours, Very Good+; Excellent condition. NOT ex-library. Spine is uncreased, binding tight and sturdy; text also very good+. Page 458/459 is creased, otherwise shelfwear minimal. Ships from Dinkytown in Minneapolis, Minnesota. Due to the size/weight of this book extra charges to apply for international shipping.",38.89,2,40.89,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=c.66hEe327bfF6OcNb80CDxhHFM_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0816673977%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=1VexyqCpTZRrIMCFmP3m
"Beyond Design: The Synergy of Apparel Product Development, 3rd Edition",1609012267,9781609012267,Amazon.com,"Softcover, ISBN 9781609012267Publisher: Fairchild Pubns, 2012576 pages. Used - Good, Usually ships in 1-2 business days, We ship same or next business day! Usually delivered within 2-4 business days of purchase if you choose expedited shipping. Standard takes a few more days. 100% satisfaction guarantee.",12.81,2,14.81,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=VZ4y1XZaUVgHt0mfVJgqw7w.j.k_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1609012267%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=_kN9butQ7G8PspPjel17
Genetics: Breaking the Code of Your DNA (Inquire and Investigate),1619302128,9781619302129,N/A,N/A,N/A,N/A,N/A,N/A
Now You See It,041525499X,9780415254991,N/A,N/A,N/A,N/A,N/A,N/A
Junos Enterprise Routing: A Practical Guide to Junos Routing and Certification,1449398634,9781449398637,Amazon.com,"Softcover, ISBN 9781449398637Publisher: O'Reilly Media, 2011770 pages. Used - Like New, Usually ships in 1-2 business days, Unread copy in perfect condition.",49.33,2,51.33,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=UNGapItEb2R7SjFqCrPsI5r3hDs_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1449398634%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=ddoOD.QPHPZQy8CIW0qY
Biology,013036701X,9780130367013,Amazon.com,"Hardcover, ISBN 9780130367013Publisher: PRENTICE HALL, 20041146 pages. Used - Acceptable, Usually ships in 1-2 business days, FAST SHIPPING!! No CD Included. Access code may be previously used. Heavy wear, wrinkling, creasing or tears on cover and spine. Heavy writing and highlighting. Cover has used book stickers or residue. Marker on cover or bottom edge of book. Book may have additional damage or defects not listed above. All of our books are Legally copy righted US editions",7.98,2,9.98,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=qbUEkVWK.SZgC8uohsBoe7dHWxE_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F013036701X%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=NFldr6_IABgk8Fvxsf6Y
Colonial North America and the Atlantic World: A History in Documents,0132342375,9780132342377,N/A,N/A,N/A,N/A,N/A,N/A
Macbeth (Second Edition)  (Norton Critical Editions),0393923266,9780393923261,Amazon.com,"Softcover, ISBN 9780393923261Publisher: W. W. Norton & Company, 2013416 pages. Used - Acceptable, Usually ships in 1-2 business days",18.99,2,20.99,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=n,XtKYN0mGpZiZYK,KzbY79NKa4_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0393923266%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=e9xC.Cc02c_DJK_bdDvv"
McDougal Littell Middle School Science: Student Edition Grades 6-8 Chemical Interactions 2005,0618334386,9780618334384,N/A,N/A,N/A,N/A,N/A,N/A
Understanding Aesthetics for the Merchandising and Design Professional,1563678098,9781563678097,N/A,N/A,N/A,N/A,N/A,N/A
Living Ethics,1111186510,9781111186517,N/A,N/A,N/A,N/A,N/A,N/A
The Godwins: The Rise and Fall of a Noble Dynasty,0582784409,9780582784406,Amazon.com,"Softcover, ISBN 9780582784406Publisher: Routledge, 2003216 pages. Used - Like New, Usually ships in 1-2 business days, An apparently unread copy in perfect condition. Dust cover is intact; pages are clean and are not marred by notes or folds of any kind. At ThriftBooks, our motto is: Read More, Spend Less.",12.55,2,14.55,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=D3aZFFldJNUJQTIxVJv5i46a7As_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0582784409%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=5cM6EdytRasUshNYuBNz
The Picture of Dorian Gray (Norton Critical Edition),0393927547,9780719546686,N/A,N/A,N/A,N/A,N/A,N/A
Becoming a Critical Thinker: A User Friendly Manual (6th Edition),0205063454,9780205063451,Amazon.com,"Softcover, ISBN 9780205063451Publisher: Pearson, 2011512 pages. Used - Acceptable, Usually ships in 1-2 business days, A heavily used, but still working copy. Coffee stain and wrinkling to the edge of the pages when a tired undergrad fell asleep and knocked their cup over on their books. The binding and pages of the book have been reinforced with tape, has tape and stickers on the cover, as well as lots of notes (some of the answers in the learning activities may be filled in) on the pages. Definitely not pretty, but it's a working copy at a...",43.93,2,45.93,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=vH9YT5eKxh1G8VVv06KP8OHitHY_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0205063454%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=PGbmfsVTJLDriys4h6GZ
Critical Thinking and Everyday Argument (with InfoTrac),053460174X,9780534601744,Amazon.com,"Softcover, ISBN 9780534601744Publisher: Cengage Learning, 2004380 pages. Used - Good, Usually ships in 1-2 business days, Paperback with moderate wear to edges of front cover - curling of corners of front cover and first 30 pages of book. Spine and binding in very good condition. Slight crease to corners of back cover. No markings noted inside",23.17,2,25.17,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=cIWm,ojVQDO88N6tOq.SoqH65aY_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F053460174X%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=QJW016f8zOg6udJ8knVN"
Critical Thinking,0078038286,9780078038280,Amazon.com,"Softcover, ISBN 9780078038280Publisher: McGraw-Hill, 2012576 pages. Used - Acceptable, Usually ships in 24 hours, This book WILL contain heavy wear, excessive highlighting/writing, loose binding, AND/OR water damage. Supplemental materials such as CDs or access codes may NOT be included regardless of title. Contact us with any questions!",17.76,2,19.76,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=Ml424,eDoUNbgtAvnrNUYUcv6Bg_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0078038286%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=7TgGXlN.i_5gzivZUeot"
Mathematics for Electrical Engineering and Computing,075065855X,9780750658553,Amazon.com,"Softcover, ISBN 9780750658553Publisher: Newnes, 2003576 pages. Used - Like New, Usually ships in 4-5 business days, Like New",90.76,2,92.76,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=igsOqxwTbByAs5475N8Hoiq0YJg_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F075065855X%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=TJLCKhVWE6m00PSmAhxT
"The Punisher, Vol. 2",0785159207,9780785159209,N/A,N/A,N/A,N/A,N/A,N/A
"William Wordsworth and the Invention of Tourism, 1820-1900",1472420136,9781472420138,N/A,N/A,N/A,N/A,N/A,N/A
"Chemistry: The Central Science, AP Edition",0132175088,9780132175081,N/A,N/A,N/A,N/A,N/A,N/A
Cambridge Latin Course Unit 1 Omnibus Workbook North American edition (North American Cambridge Latin Course),0521787475,8601300312538,N/A,N/A,N/A,N/A,N/A,N/A
Glencoe Chemistry: Matter and Change,0078964059,9780078964053,Amazon.com,"Hardcover, ISBN 9780078964053Publisher: Glencoe/McGraw-Hill School Pub, 20121051 pages. Used - Like New, Usually ships in 1-2 business days, Unread copy in perfect condition.",103.58,2,105.58,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=YCNBNy.OpN82xI8qryeP,TfXAWo_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0078964059%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=pNfeyPBUnFKsUbHNQKTz"
Social Policy for Children and Families: A Risk and Resilience Perspective (Volume 3),148334455X,9781483344553,N/A,N/A,N/A,N/A,N/A,N/A
Songs of Praise: Songs of Praise: Words edition,0192312014,9780192312013,Amazon.com,"Softcover, ISBN 9780192312013Publisher: Oxford University Press, 1963224 pages. Used - Like New, Usually ships in 1-2 business days, Unread copy in perfect condition.",15.53,2,17.53,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=cOpeVdg.FGeV.XHjxvVPxwG5XuI_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0192312014%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=jpd.E.AlpaOD03hXBvYn
Fashion Forecasting: Studio Instant Access,1628925469,9781628925463,N/A,N/A,N/A,N/A,N/A,N/A
"A Career with Meaning: Recreation, Parks, Sport Management, Hospitality, and Tourism",1571675264,9781571675262,N/A,N/A,N/A,N/A,N/A,N/A
Wonder Woman: The Greatest Stories Ever Told,1401212166,9781401212162,N/A,N/A,N/A,N/A,N/A,N/A
Child Abuse Medical Diagnosis & Management,1581102089,9781581102086,N/A,N/A,N/A,N/A,N/A,N/A
On Cooking: A Textbook of Culinary Fundamentals (6th Edition) (What's New in Culinary & Hospitality),0134441907,9780134441900,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Logic,0205820379,9780205820375,Amazon.com,"Hardcover, ISBN 9780205820375Publisher: Routledge, 2010654 pages. Used - Good, Usually ships in 1-2 business days",27.99,2,29.99,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=0A0u1ppd55Jh0bEuPzXgr9doNws_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0205820379%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=Wwj9rLIkJY.TaszVhGOY
"Child Sexual Abuse: Disclosure, Delay, and Denial",0805863176,9780805863178,N/A,N/A,N/A,N/A,N/A,N/A
Thinking Critically (Available Titles Aplia),0495908819,9780495908814,Amazon.com,"Softcover, ISBN 9780495908814Publisher: Wadsworth Publishing, 2011592 pages. Used - Good, Usually ships in 1-2 business days",10.98,2,12.98,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=0BpwF,rOxsxRbIa1bb4JPZXs.sU_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0495908819%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=1e5Q8lEbKQTO8r1MPItR"
The Muppets Omnibus,0785187928,9780785187929,N/A,N/A,N/A,N/A,N/A,N/A
Child Sexual Abuse: Best Practices for Interviewing and Treatment,1933478438,9781933478432,N/A,N/A,N/A,N/A,N/A,N/A
"Internetworking with TCP/IP, Vol. III: Client-Server Programming and Applications, Linux/Posix Sockets Version",0130320714,9780130320711,N/A,N/A,N/A,N/A,N/A,N/A
Telesa: The Covenant Keeper,1466253711,9781466253711,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Recreation Services: Sustainability for a Changing World,1939476038,9781939476036,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Electric Circuits,1118477502,9781118477502,N/A,N/A,N/A,N/A,N/A,N/A
"Recreation, Event, and Tourism Business With Web Resources: Start-Up and Sustainable Operations",0736063536,9780736063531,N/A,N/A,N/A,N/A,N/A,N/A
"Hotel, Restaurant, and Travel Law, 7th Edition",1418051918,9781418051914,Amazon.com,"Hardcover, ISBN 9781418051914Publisher: Delmar Cengage Learning, 2007744 pages. Used - Acceptable, Usually ships in 1-2 business days, Expedited orders RECEIVED in 1-5 business days within the United States. Orders ship SAME or NEXT business day. We proudly ship to APO/FPO addresses. 100% Satisfaction Guaranteed!",15.49,2,17.49,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=tcvLzgVp5F1GhYzHUG651mDcNpQ_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1418051918%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=sNAgnEwKYnbe.FOO0rPo
Security Management for Sports and Special Events: An Interagency Approach to Creating Safe Facilities,0736071326,9780736071321,N/A,N/A,N/A,N/A,N/A,N/A
Major Orchestral Works in Full Score (Dover Music Scores),0486231844,9780486231846,N/A,N/A,N/A,N/A,N/A,N/A
Evaluating Recreation Services Making Enlightened Decisions 4th edition,1571678476,9781571678478,N/A,N/A,N/A,N/A,N/A,N/A
Master the Boards USMLE Step 3,1506235875,9781506235875,N/A,N/A,N/A,N/A,N/A,N/A
Electrical Studies for Trades,113327823X,9781133278238,N/A,N/A,N/A,N/A,N/A,N/A
Shakesqueer: A Queer Companion to the Complete Works of Shakespeare (Series Q),0822348454,9780822348450,N/A,N/A,N/A,N/A,N/A,N/A
Exploring Creation With Chemistry,1932012265,9781932012262,Amazon.com,"Hardcover, ISBN 9781932012262Publisher: Apologia Educational Ministries, 2003603 pages. Used - Very Good, Usually ships in 1-2 business days",43.94,2,45.94,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=m8qnanGcWMLJzjjoXqwwVB9GgCc_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1932012265%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=K4pIknTbkyQf_TTf0qSB
Frenchman's Creek,1402217102,9781402217104,N/A,N/A,N/A,N/A,N/A,N/A
"Electronics Fundamentals: Circuits, Devices & Applications (8th Edition)",0135072956,9780135072950,N/A,N/A,N/A,N/A,N/A,N/A
Homosexuality in Renaissance England,0231102895,9780231102896,N/A,N/A,N/A,N/A,N/A,N/A
"Living the Spirit, A Gay American Indian Anthology (Stonewall Inn Editions)",031230224X,9780312302245,N/A,N/A,N/A,N/A,N/A,N/A
Dracula (Norton Critical Editions),0393970124,9780393970128,Amazon.com,"Softcover, ISBN 9780393970128Publisher: W. W. Norton & Company, 1996512 pages. Used - Acceptable, Usually ships in 1-2 business days, Book has underlining and margine notes. Paperback The item is fairly worn but still readable. Signs of wear include aesthetic issues such as scratches, worn covers, damaged binding. The item may have identifying markings on it or show other signs of previous use. May have page creases, creased spine, bent cover or markings inside. Packed with care, shipped promptly.",9.17,2,11.17,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=dnQyCMwVj0LwVTnVp0nBIBbXHBM_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0393970124%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=oAnuSq_BvYuTTygHhBTc
The Art of Reasoning: An Introduction to Logic and Critical Thinking (Fourth Edition),0393930785,9780393930788,Amazon.com,"Softcover, ISBN 9780393930788Publisher: W. W. Norton & Company, 2013624 pages. Used - Good, Ships directly from online! PRIME eligible. Hassle free returns and customer service through online. May contain some highlighting. Supplements such as access codes, CD's etc not guaranteed.. Shipped from Amazon. FREE Two-Day Shipping with Amazon Prime.",47.46,2,49.46,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=RlhIucr.E9qPc2jIKmM771EciHw_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0393930785%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=A0l02nE33TpCVjhe03uL
Robert Moses: The Master Builder of New York City,1907704965,8601416361444,N/A,N/A,N/A,N/A,N/A,N/A
Silverthorn (Turtleback School & Library Binding Edition) (Riftwar Saga),0613293452,9780613293457,Amazon.com,"ISBN 9780613293457Publisher: Turtleback Books, 1993352 pages. Used - Very Good, Usually ships in 1-2 business days, Little shelf wear",17.15,2,19.15,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=KzfcXmOspgK75rbwQTfn7eTBm7I_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0613293452%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=.fPzCUCgFBItQo.0mtli
Monumental Anxieties: Homoerotic Desire and Feminine Influence in 19-th Century U.S. Literature,0813524725,9780813524726,N/A,N/A,N/A,N/A,N/A,N/A
I'm Here - Compassionate Communication in Patient Care,097200002X,9780972000024,Amazon.com,"Softcover, ISBN 9780972000024Publisher: Ella Press, 2010127 pages. Used - Good, Usually ships in 1-2 business days, Good -This Paper Back Book is in good overall condition. The covers are intact with some slight wear. The dust jacket, if applicable, is intact with some slight wear. The spine has creasing. Pages may include notes, folds and highlighting. The ""Head"", ""Tail"" and ""Fore-Edge"" may have markings and/or spots. Thanks for supporting our Mission at Goodwill",5.96,2,7.96,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=JDqArmmgnmKV0e7WSz0OsgUx5JM_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F097200002X%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=Bto9xclyKCjjdmcLl0Bl
Practical Packet Analysis: Using Wireshark to Solve Real-World Network Problems,1593272669,0689145726695,N/A,N/A,N/A,N/A,N/A,N/A
3D Engine Design for Virtual Globes,1568817118,9781568817118,Amazon.com,"Hardcover, ISBN 9781568817118Publisher: A K Peters/CRC Press, 2011520 pages. Used - Good, Usually ships in 1-2 business days, The cover and pages are in good condition, shows signs of normal wear. There is minor handwriting on front or back cover. Fast Shipping from California. Supports Goodwill job training programs.",47.88,2,49.88,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=Im82.aVQqjDb1CMo4US,Tb3Es5I_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1568817118%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=t3WiuFUM93806.ZEOFxm"
Long-Term Athlete Development,0736092188,9780736092180,N/A,N/A,N/A,N/A,N/A,N/A
Abnormal Child Psychology (MindTap Course List),1337624268,9781337624268,N/A,N/A,N/A,N/A,N/A,N/A
Sappho's Immortal Daughters,067478913X,9780674789135,N/A,N/A,N/A,N/A,N/A,N/A
Electrical Pre-Apprenticeship and Workforce Development Manual,1111316899,9781111316891,N/A,N/A,N/A,N/A,N/A,N/A
A Comprehensive Guide to Intellectual and Developmental Disabilities,1557667004,9781557667007,Amazon.com,"Hardcover, ISBN 9781557667007Publisher: Brookes Publishing, 2007800 pages. Used - Good, Usually ships in 1-2 business days, Connecting readers with great books since 1972. Used books may not include companion materials, some shelf wear, may contain highlighting/notes, may not include cdrom or access codes. Customer service is our top priority!",18.44,2,20.44,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=vCjnFYR3zrf8moqzW6nAzv8pHRk_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1557667004%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=QZQ.Tw5EpbLHZxl1oF1j
